id,person_name,nine_box_category,adjusted,reviewed,label,feedback_len,num_of_sent,performance_class,potential_class,feedback_clean,data_type
629,Chanel Cleveland,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,387,5,1,2,chanel ha shown great improvement this year her willingness to learn and work hard show that she ha high potential in this company chanel ha taken unpaid time to work and learn in order to grow at her job while her actually performance ha been moderate i expect it to get better a time go by chanel will be a good candidate for a promotion if she continues on this track,train
628,Chanel Cleveland,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,282,5,1,2,one of the thing i admire about chanel cleveland is his aptitude for problem solving in a proactive way he know what he doe and take time to operate every task i think that is the reason why he perfors so good he should any way learn to work with others but he work well,train
627,Chanel Cleveland,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,343,4,1,2,chanel is a bubbly fun smart and capable worker she ha proven herself capable of taking risk and delivering under pressure in the past six month she ha undertaken two major project due to a number of reason the project did not come to fruition however she ha acquired invaluable skill and leadership by taking those project,train
626,Chanel Cleveland,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,252,6,1,2,chanel cleveland is a hard worker she ha good potential but ha not yet reached her top potential with greater training and time she could be a high performing worker she work well with the team her work is quality she completes task on time,train
625,Chanel Cleveland,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,357,5,1,2,chanel is a great person to work with he can view possible bottleneck in the flow very quickly and can resolve the same with everybodys agreement very quickly he understands multiple view point clearly however he is flexible to accommodate all view point into his final solution overall a very nice person to work with and can progress much quickly,train
623,Dennis Buchanan,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,373,6,1,2,dennis joined the company last year since then dennis ha proven himself an invaluable asset he is well liked and respected by his peer and project lead he ha worked tirelessly and grown tremendously at work due to unfortunate circumstance dennis ha failed to deliver a number of project on time with more time on the job dennis will reach his full potential,train
615,Alina Britt,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,392,3,1,2,alinas work for this project wa not a good a her previous work however it is still very much usable alinas work in the past ha been remarkable she pay close attention to detail triple check her work and always make sure her work is a clear and concise a it can be i always look forward to working with alina because her work is a i stated before quite well put together,train
621,Dennis Buchanan,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,363,4,1,2,dennis is a consistently reliable a an employee his work product is always above par and his dedication and commitment to his work is show by his work output dennis is a team player and get along with all member of the team willing to assist and help when needed he is a leader and reflects quality that would make him a great supervisor for the team,train
620,Dennis Buchanan,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,526,5,1,2,i believe dennis did well however he could also have done better i recommend that he take his time with his next project a this one felt a bit rushed i think that if he took his time with this project the result would have been better overall dennis seems to have no problem grasping how to complete project rather he seems to rush through them which unfortunately reduces his quality of work i do look forward to his next project though a long a he can take his time with it he should get better feedback,train
619,Alina Britt,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,400,4,1,2,you are proactive and do not require constant supervision you have demonstrated that you can meet our basic objective of all new hire and a willingness to take on additional work you meet your deliverable and have shown that you are willing to help other colleague within the organization you communicate well with your peer and immediate supervisor and should look to expand your network,train
618,Alina Britt,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,TRUE,7,268,4,1,2,alina ha been doing a great job keeping up with the other employee she ha remained on time with all task asked alina continues to show progress in all area she could continue to improve in other area a far a taking on a higher work load without being asked,train
617,Alina Britt,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,274,4,1,2,alina britt ha the tendency to reach all goal in a timely fashion alina ha shown great progress over the last quarter and prof that she can improve in something that she set her mind to she ha provided great number a well we are excited to see what alina can do,train
616,Alina Britt,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,251,5,1,2,alina is a great asset to this company she work well with other team member alina ha no problem finishing task assigned to her she think on her toe and always find a solution to a problem at hand she is very dependable and well organized,train
632,Jamari Roberts,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,388,5,1,2,jamari is a wonderful people person a great salesman quick study a great communicator though his sale record have been lackluster for several reason a pandemic economic downturn lack of demand jamari ha shown interest in improving the company sale system he ha used his personal time conducting research i hope his effort will translate into profit for the company,train
613,Yahir Harvey,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,316,3,1,2,yahir is smart easy going and ha great communication skill for the past year yahir ha worked on a number of major project he ha consistently shown he is able to come up with creative solution and deliver the goal yahir could improve upon his accuracy at work and be more receptive of coworkers feedback,train
622,Dennis Buchanan,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,257,5,1,2,dennis buchanan is a person with a lot of potential i see it in the way he act he is just waiting for his time to come and he will be great dennis will one day be great and i can not wait to see what the future ha for him he certainly ha potential,train
10034,Moises Houston,"Category 8: 'High Potential' (Moderate performance, High potential)",TRUE,TRUE,7,249,4,1,2,moises houston ha been instrumental in the success of the company at present his work ethic ha been a straight line and ha not dipped we can see he can show further we will develop his achievement and give him the support he need to succeed,train
10064,Ava West,"Category 8: 'High Potential' (Moderate performance, High potential)",TRUE,TRUE,7,254,4,1,2,ava is right in the middle of the team performance wise she doe not struggle with her work and can link her day to day duty to the larger aim of the business with development ava could become one of our best team member definitely one to watch,train
611,Owen Hamilton,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,274,4,1,2,owen ha shown himself to be a solid worker on a daytoday basis he also ha demonstrated a capacity for further growth within the organization his leadership skill and other intangible are top notch he ha a bright future at this company if he continues to work hard,train
10225,Thaddeus Burgess,"Category 8: 'High Potential' (Moderate performance, High potential)",TRUE,TRUE,7,163,2,1,2,mr burgess ha good communication skill and work well with the team he show great leadership potential and the ability to rally a group around a common cause,train
10200,Riley Gardner,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,269,4,1,2,riley ha exceed our target again and again consistently riley seek out challenge and new project and blow the out of the water i would like to see riley continue to plow a head and work towards bigger and better goal i look forward to seeing more from riley,train
10199,Riley Gardner,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,399,4,1,2,a a new addition riley ha been a stellar part of the team and ha integrated well into the workflow while riley took some time to onboard his knowledge became apparent once he began taking assignment he doesnt stand out from his colleague yet riley ha certainly proved that he is capable of more once he settle into his role most importantly riley is capable of applying feedback well,train
10198,Riley Gardner,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,TRUE,7,188,3,1,2,riley is an excellent worker who get her work done whenever we need her she also offer excellent idea in team meeting and ha a very big picture vision of the company will go far,train
10195,Daniel Hill,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,TRUE,7,270,4,1,2,daniel hill ha been a revelation during this quarter he ha shown the intent that is needed to succeed daniel hill ha shown that he ha the making of a great member of the team he will be rewarded if he continues to develop his worth ethic during his time with u,train
10161,Nicole Barnes,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,221,4,1,2,nicoles workflow is above average she is reliable in high pressure situation she also can take control of project and new business practice and should be mentored for future leadership strong management potential,train
10036,Moises Houston,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,236,4,1,2,moises is class a worker she put out pretty good work and is an average performer but her potential is great she is will turn out to be an amazing because of her high potential i can not wait until she reach her full potential,train
10227,Thaddeus Burgess,"Category 8: 'High Potential' (Moderate performance, High potential)",TRUE,TRUE,7,435,5,1,2,thaddeus is a talented resource though he is not focused many of the time he is able to contribute up to 80 of his ability skill set would like him to work on his weakness multiply strength area in order to become a better contributor he is a vital member of the team for this project however would like him to become a main asset in fulfilling team objective on regular occasion to climb up the ladder in hierarchy,train
10158,Nicole Barnes,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,TRUE,7,482,5,1,2,nicole barnes is one of the most creative and extremely talented employee at the company although she is talented and intelligent i have noticed that her capability doe not match her performance it is through conversation at meeting that i am able to partially observe her creativeness but it is quite often that within project her mental capacity is not reflected in her action nicole is able to meet deadline and complete project but is sometimes in need of a push,train
10119,Clay Terry,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,251,4,1,2,clay terry is a good member of the team his talent ha shown at time and so far the task he ha completed have been fruitful with time and patience he will succeed in achieving his goal we are excited to have him continue to be part of the team,train
10117,Clay Terry,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,521,4,1,2,clay terry developed multiple company process improvement technique contributed regularly in business unit meeting and maintained productive working relationship with his coworkers clay sharpness and quick understanding of the core purpose of the task assigned to him showed radiantly on a weekly basis although there always room for improvement such a some of the structural choice for his software program clay proved to be a valuable member of our company team his quarterly performance wa superb,train
10077,Patricia Barrera,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,TRUE,7,553,5,1,2,patricia met all requirement of her role this year patricia did not go above and beyond what is required and on a few occasion this lead to some frustration within the team patricia is good at her job and she is perceived a someone who could do a lot more to support the team patricias profile match the company vision for the future she ha the capability to go very far in the company and with the right amount of willingness she will be able to perform beyond the expectation of her current role and accelerate her career development,train
10076,Patricia Barrera,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,279,4,1,2,patricia is what i would call a great investment she ha an average performance at work but show a fantastic level of potential i am going to keep her at the company because it is only matter of time until she because an major role in the company she is going to be great,train
10075,Patricia Barrera,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,255,4,1,2,patricia is excellent she get through her daily work and is knowledgeable enough to advise colleague where necessary i would earmark patricia for management role in the future she is a good leader and remains calm under pressure and a high workload,train
609,Owen Hamilton,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,342,6,1,2,owen show a lot of promise he ha great idea and put forth creative idea in meeting but he doe lack follow through though if he would apply himself and implement a plan for his idea he could achieve much more regardless he is an asset to this company with the right mentorship and guidance he could go a long way in this company,train
579,Alina Britt,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,339,4,1,2,alina continues to show great promise within the organization there is room for improvement with respect to her dedication and attention to the task at hand this is something that might be improved by harnessing the enthusiasm inner confidence that she show with some guidance and motivation she is likely to do well in the long term,train
577,Alina Britt,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,383,4,1,2,alina is a great employee who consistently produce work that meet our expectation she is usually on time and only sometimes make mistake that being said she responds very well to feed back from coworkers and supervisor and is very poractive in improving her self i can see her improving very quickly to create excellent quality work given the right guidance and experience,train
574,Yahir Harvey,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,315,4,1,2,mr harvey wa achieving what he wa assigned for the quarter if he wa assigned more challenging task he would probably complete them we need to understand that his capability are much more than what he ha achieved till now more responsibility and challenging role and duty will show u what really can do,train
573,Alina Britt,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,207,4,1,2,alina is fresh and young blood for our company she could strive for more under proper guidance she is managing her task well i think we need to assign her a few more thing to light up her potential more,train
569,Yahir Harvey,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,214,2,1,2,yahir harvey can be a creative person with many interesting idea but he cannot successfully to tap into it he should promote and develop his potential is getting the balance of being pragmatic and creative right,train
568,Yahir Harvey,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,TRUE,7,289,4,1,2,yahir harvey is a hard worker and improves his work efficiently he did the job perfectly a given by his head he is very friendly with his coworker and help others he ha give a work to develop the program and he did his work in perfect manner and he wa appreciate by his head member,train
563,Joe White,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,TRUE,7,321,4,1,2,joe is an absolute asset to this company he doe an absolutely great job assessing area where we can innovate i will say joe doe tend to get a little relaxed with his work at time the key will be to get him to focus more and keep his energy up throughout the week all in all joe ha a high ceiling in this company,train
555,Briley Mcknight,"Category 8: 'High Potential' (Moderate performance, High potential)",TRUE,TRUE,7,155,4,1,2,ability to outperform others eagerly accepts additional scope ha the ability to overcome any challenge requires additional scope in daily performance,train
522,Zachary Doyle,"Category 8: 'High Potential' (Moderate performance, High potential)",TRUE,TRUE,7,322,4,1,2,zachary doyle could use some goal setting in order to boost his work output zachary is a diamond in the rough i see much promise in his future with a little motivation and perhaps further training zacharys ease with client is unmatched he is quite charming zachary could do great thing under the right tutelage,train
514,Jaxson Giles,"Category 8: 'High Potential' (Moderate performance, High potential)",TRUE,TRUE,7,325,5,1,2,jaxson giles ha potential to be an excellent employee at this company he work hard and is truly dedicated to our company cause i believe that with a little more motivation jaxson can succeed when he is assigned task that fit him he excels we should give jaxson more work that fit with his personality and skillset,train
608,Owen Hamilton,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,487,4,1,2,owen hamilton ha earned the high potential rating for the evaluation period owen worked on five project during the evaluation period including three in which he wa project lead all five project received above average return for the client but one required extra time and resource that could have been avoided still he wa instrumental in identifying future project and did well to develop his teammate so that he wa able to focus on strategic versus operational issue,train
580,Dennis Buchanan,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,TRUE,7,172,4,1,2,dennis buchanan is exemplar colleague to work alongside i would give him an 8 out of 10 his showcase a firm moderate work performance he ha high potential to move up,train
583,Chanel Cleveland,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,585,5,1,2,chanels presentation skill in front of client decent since shes able to command a presence and hold her own without any senior colleague presenting with her at the same time her performance sometimes suffers from a lack of preparation she sometimes ha not rehearsed critical presentation ahead of time and thus flounder a little in front of client i believe that she can become an excellent presenter if she just budget a few day of advance rehearsal into her workday this can pay off significantly for her since client pitch meeting are so critical to our business,train
565,Joe White,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,557,5,1,2,joes work ha been aboveaverage to exceptional thus far if he is able to continue to demonstrate his hard work and produce result on a consistent basis he could be a good candidate for a promotion he is always ontime handling his duty diligently and efficiently and constantly displaying a pleasant attitude when working with others he also flash some leadership skill that might be a sign that he would be suited for management he doe have only a bit of room to improve and that would be to consistently keep doing what he ha been doing,train
585,Chanel Cleveland,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,370,5,1,2,chanel currently is a solid employee but she ha the potential to become amazing right now her work is solid and is consistently acceptable however she is a very proactive learner and constantly seek to improve herself she is very open to feedback from others and is always learning she is solid employee right now but will grow and improve to be amazing with time,train
584,Chanel Cleveland,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,246,4,1,2,chanel is a rising performer on our team her work is consistent but sometimes a little rushed occasionally the team ha to revise her work to make it sharper she accepts correction and take definite action to gt back on the track to success,train
604,Kayleigh Owen,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,321,4,1,2,kayleigh is a great employee there could be a bright future for kayleigh here at our company i would like to see more from this coworker a she move forward in her career and hope that she continues to improve her work and get better at doing more she could be really successful in this company if placed correctly,train
602,Deegan Dennis,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,341,4,1,2,deegan is a very fast learner and is constantly seeking to improve him self he ha shown that he seek to better him self every day and that he ha the potential to become a very very strong worker currently he produce consistently average work however given more experience he ha the potential to produce high quality work consistently,train
601,Deegan Dennis,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,247,4,1,2,deegan is a great employee that delivers what is asked of him mostly on time he show intelligence and could probably be promoted deegan is interested in the job and ha motivation to go further deegan ha some career goal within the company,train
598,Bryleigh Stafford,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,TRUE,7,215,4,1,2,bryleigh stafford is an excellent employee she is proficient at most assigned task she demonstrates the ability to grow and progress her skill set she ha the necessary skill to move forward within the company,train
597,Bryleigh Stafford,"Category 8: 'High Potential' (Moderate performance, High potential)",TRUE,TRUE,7,160,4,1,2,bryleigh went above an beyond to meet her goal she ha endless potential the performance that she did wa nothing short of incredible very happy to have her,train
600,Deegan Dennis,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,321,4,1,2,deegan dennis is incredibly talented in his field he often rank higher than other associate in his department he rarely slip up but i get the feeling he isnt giving his his full potential and hope to see more positive progress in his future i believe we can trust in him to become even better than he currently is,train
595,Bryleigh Stafford,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,236,5,1,2,bryleigh is the next ceo always striving to be the best and helping others she continues to give it her all and is putting in extra hour to get thing done on time continuing to work hard and be coachable bryleigh is a team player,train
594,Bryleigh Stafford,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,249,4,1,2,bryleigh is an optimist which is a good trait for someone in this field he know what to do at the right moment and know what he want a well he should however learn to slow down a bit and take thing in if not small detail are hard to notice,train
593,Noel Chapman,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,193,4,1,2,noel is a great addition to the team noel give it his best shot when he is working on assignment noel is coachable and always willing to learn noel ha a great future here at this company,train
592,Noel Chapman,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,419,4,1,2,noel is a strong employee who consistently produce quality work although he doe not produce top of the line project every time he ha demonstrated the ability to learn incredibly quickly and efficiently he ha the potential to become an extremely strong worker when coupling his competency along with his ability to improve noel is a solid average employee but will improve to become top of the line very soon,train
590,Noel Chapman,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,585,5,1,2,noel chapman ha earned the high potential rating during the current evaluation period noel ha continued to demonstrate above average performance in all of his assignment he excels at intense quantitative assignment with an ability to make complex analytical problem and form simple to understand alternative and analysis at time however he struggle with understanding that some of his teammate do not posse his analytical ability or agree with his assumption still this is not a fatal flaw and he is largely viewed a passionate versus argumentative or stubborn,train
596,Bryleigh Stafford,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,451,5,1,2,bryleigh is an incredibly bright worker and ha the potential to improve extraordinarily quickly she ha proven time and time again that new task are no problem for her and she is able to quickly adapt to new situation she ha great potential to improve in the future not only that but her current performance is solid a well although she is not our strongest worker she still produce solid work consistently and will only improve with time,train
587,Jamari Roberts,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,223,4,1,2,jamari is an incredible asset to our team his performance is very good although nothing above and beyond he show so much potential and with more training he will continue to flourish i am excited for his future with u,train
589,Noel Chapman,"Category 8: 'High Potential' (Moderate performance, High potential)",FALSE,FALSE,7,210,4,1,2,noel chapman is a gogetter he enjoys learning new task and taking on new responsibility he manages his time well although he seems to always be juggling several item at once he is a strong team member,train
10038,Moises Houston,"Category 9: 'Star' (High performance, High potential)",TRUE,TRUE,8,432,7,2,2,hey moises houston keep up the fantastic work steadily you have managed to gain quite the opportunity to do amazing and wonderful thing in the future you are also in quite the special and unique spot for any individual to be in i recommend you keep on working at it to become an even better performer since youre already excelling quite a bit youll be going sky high in no time for you the sky definitely isnt the limit,train
702,Emilie Carroll,"Category 9: 'Star' (High performance, High potential)",FALSE,TRUE,8,207,5,2,2,emilie is a great performer she is always on time and never late she completes her project without too much issue she is friendly with all the client i expect her to get promoted within next 6 month,train
703,Emilie Carroll,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,192,4,2,2,emilie carroll is a well rounded employee she provides excellent number each quarter emilie is productive timely and efficient we are excited to see what emilie can do with this company,train
704,Emilie Carroll,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,532,6,2,2,i believe that emilie is one of the strongest member of our team shes consistently able to turn out more report than anyone else i never have to factcheck her report or question whether it ready for a client to review she go the extra mile with her research on every assignment i also really appreciate that she take the time to mentor her younger colleague with her willingness to lead others and her rock solid work ethic i am confident that emilie ha what it take to move far up the ladder in this organization,train
707,Blake Rodriquez,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,431,4,2,2,this last quarter blake ha been contributing greatly to the company he ha shown great competency and skill along with aspiration which show a drive to grow within the rank the only feedback that ha been received ha been positive and there are no reason a to why blake should not be in the running for the next promotion some strategy that blake can use going forward are taking more initiative on individual project,train
706,Blake Rodriquez,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,275,4,2,2,blake rodriguez ha performed outstandingly this quarter his performance ha improved drastically from last quarter and weve taken notice based off his high performance we believe blake ha really high potential we look forward to seeing such continued effort from him,train
708,Blake Rodriquez,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,337,4,2,2,blake rodriquez ha shown outstanding growth since starting at the company his willingness to take on any task and learn to do it to the best of his ability ha truly made him a standout colleague blake winning attitude in the work place is matched only by his ever growing potential he is ver cooperative and pleasant to work with,train
705,Emilie Carroll,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,324,4,2,2,i dont know where to start with emilie carroll i would write a more glowing review but fear she will take over my job i only jest because i love to have her a a colleague her work ethic is impeccable he drive to improve this company unparalleled and her personality infectious i believe she could become ceo one day,train
700,Niko Oliver,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,395,5,2,2,niko oliver is by far the absolute best employee i have ever had the pleasure to work with he is extremely caring and genuine with the future of the company always on his mind he is found countless solution to previous problem we have had within the company further he ha brought in the most revenue than any employee ever he is always looking to find new way to build corporate moral,train
698,Niko Oliver,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,255,5,2,2,niko oliver is a great employee his work is always above and beyond he work very hard and work well with the team he is eager to take on new task and completes them in a timely manner he ensures his work is quality and seek feedback from the team,train
697,Niko Oliver,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,384,5,2,2,niko oliver is a high performing employee he work hard at his job and is always present to take on new task his best quality he listens and engages with other coworkers he also take time to speak to his manager on how to improve his work and ask for guidance when he is unsure of himself if he continues to build in these area i think niko will be a very valuable employee,train
695,Madison Cleveland,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,298,4,2,2,i can not say enough good thing about madison she ha great potential in her position and i see a bright future for her here at the company she always completes every task efficiently and within a timely manner i am glad to say that she is a shining example of an employee that we wish to have,train
694,Madison Cleveland,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,257,4,2,2,madison showed significant improvement in the last 6 month madison show the ability to grow and i can see her doing very well in her future she is an important asset to our team and we appreciate having her we cannot wait to see what she achieves next,train
693,Madison Cleveland,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,336,5,2,2,madison cleveland is handsdown the best colleague i have ever worked with her work is extraordinary timely and of high praise i enjoy working on project with her because she always brings her all she will excel anywhere she is put and always give her all she ha the potential to hit even higher goal with our company a well,train
691,Madison Cleveland,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,339,5,2,2,madison is an absolutely astounding employee she finish all of her work early and consistently exceeds expectation furthermore she always learns from her mistake which are few and proactively improves herself she work very well with others and always seek feedback she is a wonderful worker who will only get better with time,train
690,Graysen Sellers,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,385,5,2,2,i highly recommend watching any program that graysen seller is in he such an excellent actor and he brings feeling and meaning to the scene he is in he is incredibly gifted and ha the ability to continue to go further in his endeavor he ha a way to make you think hard on the role that he play and the meaning behind them he is one of the greatest actor of all time,train
689,Graysen Sellers,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,313,5,2,2,graysen is nothing le than an exemplary employee he is a consistent top performer in all area he frequently go above and beyond the basic requirement of his job he ha also proven adept at learning and improving in all thing he take on no doubt he is an excellent candidate for a leadership position,train
699,Niko Oliver,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,254,4,2,2,niko oliver is simply amazing his stunning and captivating performance outshines the rest he brings feeling and thought provoking scene to life with his incredible gift i highly recommend watching niko a he really brings emotion to the forefront,train
10040,Alonso Gibson,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,399,4,2,2,alonso ha been an outstanding team member and continues to exceed his peer alonso is a very strong communicator and is able to make connection with almost anyone a an onboarding buddy to a new team member this quarter alonso wa able to onboard the member twice a fast a average alonso ha continued to perform standard deviation above his peer and is ready for increased responsibility,train
10165,Margaret Gallagher,"Category 9: 'Star' (High performance, High potential)",FALSE,TRUE,8,281,4,2,2,there are very few area that margaret need to improve in she wa quick with filing all report along with putting in time and effort for all her work she went above and beyond this quarter for the company with more time that pass she will continue to highten her potential,train
10043,Alonso Gibson,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,238,4,2,2,alonso gibson is an awesome performer he ha done done a tremendous job last month he wa able to successfully meet his target and with 100 percent accuracy he is totally dedicated to his work and is one of the best person on the job,train
10226,Thaddeus Burgess,"Category 9: 'Star' (High performance, High potential)",TRUE,TRUE,8,231,4,2,2,thaddeus burgess is a constant force within the team the work completed is always to a great standard and continues to impress we have a task force that is grateful to him for this we have a duty to help him continue to develop,train
10205,Bailey Hunt,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,183,4,2,2,no one performs like bailey i believe she will be vp before too long ready to go for the ceo she accepts every project and completes it beautifully i recommend an immediate raise,train
10203,Bailey Hunt,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,226,4,2,2,bailey hunt is one of a kind he ha surpassed all expectation within his team and is a credit to his work there ha never been a low point and he continues to excel we expect him to continue his achievement in the future,train
10201,Bailey Hunt,"Category 9: 'Star' (High performance, High potential)",FALSE,TRUE,8,211,4,2,2,bailey is an excellent employee she performs well in all the responsibility of her position she can be counted on to meet expectation bailey show great potential for future advancement within the company,train
10188,Noah Riley,"Category 9: 'Star' (High performance, High potential)",TRUE,TRUE,8,338,5,2,2,i cannot believe how far noah ha gone i certainly had underestimated his path when he first came on board i had him picked a a decent performer but wow what performance and growth we have seen out of him our number would not be where they are today if it werent for him he will be a great success in this role for year to come,train
10176,Aniya Sullivan,"Category 9: 'Star' (High performance, High potential)",FALSE,TRUE,8,179,4,2,2,aniya sullivan is a force to be reckoned with her approach to finishing task is of full concentration she is a great team asset she should find the time to nurture her future,train
688,Graysen Sellers,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,523,4,2,2,im always impressed by every assignment that i review from graysen his work is perfection he think intuitively about what a client might want to see and he approach each research assignment with such competence that i never question whether he found every possible counterargument he ha been extremely gracious about taking on additional mentorship role this summer overseeing the work of five summer intern i think that graysens work ethic and leadership ability will take him very far in our department,train
10164,Margaret Gallagher,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,203,4,2,2,margaret gallagher is a person with much to offer she exceeds expectation at all time we are proud to have her a part of the team and continue to excel margaret ha shown top class in all her task,train
10163,Margaret Gallagher,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,298,4,2,2,margaret ha shown improvement from her alreadyhigh number last quarter she is a sale powerhouse even though shes been here le than a year shes been doing great and ha proved herself to be a fast learner and hard worker i am excited to see what the future hold a she learns even more,train
10162,Nicole Barnes,"Category 9: 'Star' (High performance, High potential)",TRUE,TRUE,8,389,4,2,2,nicole ha been exemplary her automated solution to create the weekly status report store it in the onprem cloud network and trigger an email to stakeholder ha saved more than 30000 usd per quarter for our team i suggest she work on her web programming skill a well because with her io skill combined shed be unstoppable i have recommended her for star of the month award,train
10124,Gunnar Herrera,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,290,2,2,2,gunnar herrera ha a perfect school performance a collaborative man and above all responsible with his study his grade have been outstanding since the colleague began he will receive a diploma for your academic for your ability and speed to understand everything related to the law,train
10123,Gunnar Herrera,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,368,5,2,2,gunner is one of our best team member very high performance rate and great potential he normally rank very high on the performance scale and also ha a very positive attitude and outlook on his work and ability he know his strength and us them to his advantage i think we should keep gunner on our team a he may eventually turn into management material,train
10120,Gunnar Herrera,"Category 9: 'Star' (High performance, High potential)",FALSE,FALSE,8,296,5,2,2,gunnar is a high performing individual who contributes meaningful and well thought out work he continues to provide excellent team oriented work he is an invaluable asset gunnar is an excellent worker who continues to prove himself within the company he show much promise and high potential,train
