id,person_name,nine_box_category,feedback,adjusted,reviewed,label,feedback_len,num_of_sent,performance_class,potential_class,data_type
10158,Nicole Barnes,"Category 8: 'High Potential' (Moderate performance, High potential)","Nicole Barnes is one of the most creative and extremely talented employees at the company. Although she is talented and intelligent, I have noticed that her capability does not match her performance. It is through conversations at meetings that I am able to partially observe her creativeness. But, it is quite often that within projects her mental capacity is not reflected in her actions. Nicole is able to meet deadlines and complete projects, but is sometimes in need of a push.",FALSE,TRUE,7,482,5,1,2,train
10119,Clay Terry,"Category 8: 'High Potential' (Moderate performance, High potential)",Clay Terry is a good member of the team. His talent has shown at times and so far the tasks he has completed have been fruitful. With time and patience he will succeed in achieving his goals. We are excited to have him continue to be part of the team.,FALSE,FALSE,7,251,4,1,2,train
10117,Clay Terry,"Category 8: 'High Potential' (Moderate performance, High potential)","Clay Terry developed multiple company process improvement techniques, contributed regularly in business unit meetings, and maintained productive working relationships with his co-workers. Clay's sharpness and quick understanding of the core purposes of the tasks assigned to him showed radiantly on a weekly basis. Although there's always room for improvement, such as some of the structural choices for his software programs, Clay proved to be a valuable member of our company team. His quarterly performance was superb.",FALSE,FALSE,7,521,4,1,2,train
10077,Patricia Barrera,"Category 8: 'High Potential' (Moderate performance, High potential)","Patricia met all requirements of her role this year. Patricia did not go above and beyond what is required, and on a few occasions this lead to some frustration within the team. Patricia is good at her job, and she is perceived as someone who could do a lot more to support the team. Patricia's profile matches the company's vision for the future. She has the capability to go very far in the company, and with the right amount of willingness she will be able to perform beyond the expectations of her current role and accelerate her career development.",FALSE,TRUE,7,553,5,1,2,train
10076,Patricia Barrera,"Category 8: 'High Potential' (Moderate performance, High potential)",Patricia is what I would call a great investment.  She has an average performance at work but shows a fantastic level of potential.  I am going to keep her at the company because it is only matter of time until she because an major role in the company.  She is going  to be great,FALSE,FALSE,7,279,4,1,2,train
10075,Patricia Barrera,"Category 8: 'High Potential' (Moderate performance, High potential)",Patricia is excellent. She gets through her daily work and is knowledgeable enough to advise colleagues where necessary. I would earmark Patricia for management roles in the future. She is a good leader and remains calm under pressure and a high workload.,FALSE,FALSE,7,255,4,1,2,train
609,Owen Hamilton,"Category 8: 'High Potential' (Moderate performance, High potential)","Owen shows a lot of promise. He has great ideas and puts forth creative ideas in meetings. But he does lack follow through though. If he would apply himself and implement a plan for his ideas he could achieve much more. Regardless, he is an asset to this company. with the right mentorship and guidance he could go a long way in this company.",FALSE,FALSE,7,342,6,1,2,train
579,Alina Britt,"Category 8: 'High Potential' (Moderate performance, High potential)","Alina continues to show great promise within the organization. There is room for improvement with respect to her dedication and attention to the task at hand. This is something that might be improved by harnessing the enthusiasm inner confidence that she shows. With some guidance and motivation, she is likely to do well in the long term.",FALSE,FALSE,7,339,4,1,2,train
577,Alina Britt,"Category 8: 'High Potential' (Moderate performance, High potential)",Alina is a great employee who consistently produces work that meets our expectations. She is usually on time and only sometimes makes mistakes. That being said she responds very well to feed back from coworkers and supervisors and is very poractive in improving her self.  I can see her improving very quickly to create excellent quality work given the right guidance and experience.,FALSE,FALSE,7,383,4,1,2,train
574,Yahir Harvey,"Category 8: 'High Potential' (Moderate performance, High potential)",Mr Harvey was achieving what he was assigned for the quarter. If he was assigned more challenging tasks he would probably complete them. We need to understand that his capabilities are much more than what he has achieved till now. More responsibility and challenging roles and duties will show us what really can do,FALSE,FALSE,7,315,4,1,2,train
573,Alina Britt,"Category 8: 'High Potential' (Moderate performance, High potential)",Alina is fresh and young blood for our company. She could strive for more under proper guidance. She is managing her tasks well. I think we need to assign her a few more things to light up her potential more,FALSE,FALSE,7,207,4,1,2,train
569,Yahir Harvey,"Category 8: 'High Potential' (Moderate performance, High potential)",Yahir Harvey can be a creative person with many interesting ideas but he cannot successfully to tap into it. He should promote and develop his potential is getting the balance of being pragmatic and creative right.,FALSE,FALSE,7,214,2,1,2,train
568,Yahir Harvey,"Category 8: 'High Potential' (Moderate performance, High potential)",Yahir Harvey is a hard worker and improves his work efficiently. He did the job perfectly as given by his head. He is very friendly with his coworker and help others. He has give a work to develop the program and he did his work in perfect manner and he was appreciate by his head members.,FALSE,TRUE,7,289,4,1,2,train
563,Joe White,"Category 8: 'High Potential' (Moderate performance, High potential)","Joe is an absolute asset to this company, he does an absolutely great job assessing areas where we can innovate. I will say Joe does tend to get a little relaxed with his work at times. The key will be to get him to focus more and keep his energy up throughout the week. All in all Joe has a high ceiling in this company.",FALSE,TRUE,7,321,4,1,2,train
555,Briley Mcknight,"Category 8: 'High Potential' (Moderate performance, High potential)",Ability to outperform others. Eagerly accepts additional scope. Has the ability to overcome any challenges. Requires additional scope in daily performance.,TRUE,TRUE,7,155,4,1,2,train
522,Zachary Doyle,"Category 8: 'High Potential' (Moderate performance, High potential)","Zachary Doyle could use some goal setting in order to boost his work output.  Zachary is a diamond in the rough, I see much promise in his future with a little motivation and perhaps further training.  Zachary's ease with clients is unmatched, he is quite charming.  Zachary could do great things under the right tutelage.",TRUE,TRUE,7,322,4,1,2,train
514,Jaxson Giles,"Category 8: 'High Potential' (Moderate performance, High potential)","Jaxson Giles has potential to be an excellent employee at this company. He works hard and is truly dedicated to our company's cause. I believe that with a little more motivation, Jaxson can succeed. When he is assigned task that fit him, he excels. We should give Jaxson more work that fits with his personality and skillset.",TRUE,TRUE,7,325,5,1,2,train
608,Owen Hamilton,"Category 8: 'High Potential' (Moderate performance, High potential)","Owen Hamilton has earned the high potential rating for the evaluation period.  Owen worked on five projects during the evaluation period, including three in which he was project lead.  All five projects received above average returns for the client, but one required extra time and resources that could have been avoided.  Still, he was instrumental in identifying future projects and did well to develop his teammates so that he was able to focus on strategic versus operational issues.",FALSE,FALSE,7,487,4,1,2,train
580,Dennis Buchanan,"Category 8: 'High Potential' (Moderate performance, High potential)","Dennis Buchanan is exemplar colleague to work alongside. I would give him an 8 out of 10. His showcases a firm, moderate work performance. He has high potential to move up.",FALSE,TRUE,7,172,4,1,2,train
583,Chanel Cleveland,"Category 8: 'High Potential' (Moderate performance, High potential)","Chanel's presentation skills in front of clients decent, since she's able to command a presence and hold her own without any senior colleagues presenting with her. At the same time, her performance sometimes suffers from a lack of preparation. She sometimes has not rehearsed critical presentations ahead of time and thus flounders a little in front of clients. I believe that she can become an excellent presenter if she just budgets a few days of advance rehearsal into her workday. This can pay off significantly for her, since client pitch meetings are so critical to our business.",FALSE,FALSE,7,585,5,1,2,train
565,Joe White,"Category 8: 'High Potential' (Moderate performance, High potential)","Joe's work has been above-average to exceptional thus far. If he is able to continue to demonstrate his hard work and produce results on a consistent basis, he could be a good candidate for a promotion. He is always on-time, handling his duties diligently and efficiently, and constantly displaying a pleasant attitude when working with others. He also flashes some leadership skills that might be a sign that he would be suited for management. He does have only a bit of room to improve, and that would be to consistently keep doing what he has been doing.",FALSE,FALSE,7,557,5,1,2,train
585,Chanel Cleveland,"Category 8: 'High Potential' (Moderate performance, High potential)",Chanel currently is a solid employee but she has the potential to become amazing. Right now her work is solid and is consistently acceptable. However she is a very proactive learner and constantly seeks to improve herself. She is very open to feedback from others and is always learning. She is solid employee right now but will grow and improve to be amazing with time.,FALSE,FALSE,7,370,5,1,2,train
584,Chanel Cleveland,"Category 8: 'High Potential' (Moderate performance, High potential)","Chanel is a rising performer on our team. Her work is consistent but sometimes a little rushed. Occasionally, the team has to revise her work to make it sharper. She accepts correction and takes definite action to gt back on the track to success.",FALSE,FALSE,7,246,4,1,2,train
604,Kayleigh Owen,"Category 8: 'High Potential' (Moderate performance, High potential)","Kayleigh is a great employee. There could be a bright future for Kayleigh here at our company. I would like to see more from this coworker as she moves forward in her career, and hope that she continues to improve her work and gets better at doing more. She could be really successful in this company if placed correctly.",FALSE,FALSE,7,321,4,1,2,train
602,Deegan Dennis,"Category 8: 'High Potential' (Moderate performance, High potential)","Deegan is a very fast learner and is constantly seeking to improve him self. He ha shown that he seeks to better him self every day, and that he has the potential to become a very very strong worker. Currently he produces consistently average work. However given more experience he has the potential to produce high quality work consistently",FALSE,FALSE,7,341,4,1,2,train
601,Deegan Dennis,"Category 8: 'High Potential' (Moderate performance, High potential)","Deegan is a great employee that delivers what is asked of him, mostly on time. He shows intelligence and could probably be promoted. Deegan is interested in the job and has motivation to go further. Deegan has some career goals within the company.",FALSE,FALSE,7,247,4,1,2,train
598,Bryleigh Stafford,"Category 8: 'High Potential' (Moderate performance, High potential)",Bryleigh Stafford is an excellent employee. She is proficient at most assigned tasks. She demonstrates the ability to grow and progress her skill set. She has the necessary skills to move forward within the company.,FALSE,TRUE,7,215,4,1,2,train
597,Bryleigh Stafford,"Category 8: 'High Potential' (Moderate performance, High potential)",Bryleigh went above an beyond to meet her goals. She has endless potential. The performance that she did was nothing short of incredible. Very happy to have her,TRUE,TRUE,7,160,4,1,2,train
600,Deegan Dennis,"Category 8: 'High Potential' (Moderate performance, High potential)",Deegan Dennis is incredibly talented in his field. He often ranks higher than other associates in his department. He rarely slips up but I get the feeling he isn't giving his his full potential and hope to see more positive progress in his future. I believe we can trust in him to become even better than he currently is.,FALSE,FALSE,7,321,4,1,2,train
595,Bryleigh Stafford,"Category 8: 'High Potential' (Moderate performance, High potential)",Bryleigh is the next CEO! Always striving to be the best and helping others. She continues to give it her all and is putting in extra hours to get things done on time. Continuing to work hard and be coachable. Bryleigh is a team player.,FALSE,FALSE,7,236,5,1,2,train
594,Bryleigh Stafford,"Category 8: 'High Potential' (Moderate performance, High potential)",Bryleigh is an optimist which is a good trait for someone in this field. He knows what to do at the right moment and knows what he wants as well. He should however learn to slow down a bit and take things in. If not small details are hard to notice.,FALSE,FALSE,7,249,4,1,2,train
593,Noel Chapman,"Category 8: 'High Potential' (Moderate performance, High potential)",Noel is a great addition to the team! Noel gives it his best shot when he is working on assignments. Noel is coachable and always willing to learn. Noel has a great future here at this company.,FALSE,FALSE,7,193,4,1,2,train
592,Noel Chapman,"Category 8: 'High Potential' (Moderate performance, High potential)","Noel is a strong employee who consistently produces quality work. Although he does not produce top of the line projects every time, he has demonstrated the ability to learn incredibly quickly and efficiently. He has the potential to become an extremely strong worker when coupling his competencies along with his ability to improve. Noel is a solid average employee but will improve to become top of the line very soon.",FALSE,FALSE,7,419,4,1,2,train
590,Noel Chapman,"Category 8: 'High Potential' (Moderate performance, High potential)","Noel Chapman has earned the high potential rating during the current evaluation period.  Noel has continued to demonstrate above average performance in all of his assignments.  He excels at intense, quantitative assignments, with an ability to make complex analytical problems and form simple to understand alternatives and analysis.  At times however, he struggles with understanding that some of his teammates do not posses his analytical ability or agree with his assumptions.  Still, this is not a fatal flaw and he is largely viewed as passionate versus argumentative or stubborn.",FALSE,FALSE,7,585,5,1,2,train
596,Bryleigh Stafford,"Category 8: 'High Potential' (Moderate performance, High potential)","Bryleigh is an incredibly bright worker and has the potential to improve extraordinarily quickly. She has proven time and time again that new tasks are no problem for her, and she is able to quickly adapt to new situations. She has great potential to improve in the future. Not only that but her current performance is solid as well. Although she is not our strongest worker, she still produces solid work consistently and will only improve with time.",FALSE,FALSE,7,451,5,1,2,train
587,Jamari Roberts,"Category 8: 'High Potential' (Moderate performance, High potential)","Jamari is an incredible asset to our team. His performance is very good, although nothing above and beyond. He shows so much potential and with more training he will continue to flourish. I am excited for his future with us",FALSE,FALSE,7,223,4,1,2,train
589,Noel Chapman,"Category 8: 'High Potential' (Moderate performance, High potential)","Noel Chapman is a go-getter. He enjoys learning new tasks and taking on new responsibilities. He manages his time well, although he seems to always be juggling several items at once. He is a strong team member.",FALSE,FALSE,7,210,4,1,2,train
10038,Moises Houston,"Category 9: 'Star' (High performance, High potential)","Hey Moises Houston! Keep up the fantastic work! Steadily, you have managed to gain quite the opportunity to do amazing and wonderful things in the future. You are also in quite the special and unique spot for any individual to be in. I recommend you keep on working at it to become an even better performer since you're already excelling quite a bit. You'll be going sky high in no time. For you, the sky definitely isn't the limit.",TRUE,TRUE,8,432,7,2,2,train
702,Emilie Carroll,"Category 9: 'Star' (High performance, High potential)",Emilie is a great performer. She is always on time and never late. She completes her projects without too much issues. She is friendly with all the clients. I expect her to get promoted within next 6 months.,FALSE,TRUE,8,207,5,2,2,train
703,Emilie Carroll,"Category 9: 'Star' (High performance, High potential)","Emilie Carroll is a well rounded employee. She provides excellent numbers each quarter. Emilie is productive, timely, and efficient. We are excited to see what Emilie can do with this company.",FALSE,FALSE,8,192,4,2,2,train
704,Emilie Carroll,"Category 9: 'Star' (High performance, High potential)",I believe that Emilie is one of the strongest members of our team. She's consistently able to turn out more reports than anyone else. I never have to fact-check her reports or question whether it's ready for a client to review. She goes the extra mile with her research on every assignment. I also really appreciate that she takes the time to mentor her younger colleagues. With her willingness to lead others and her rock solid work ethic I am confident that Emilie has what it takes to move far up the ladder in this organization.,FALSE,FALSE,8,532,6,2,2,train
707,Blake Rodriquez,"Category 9: 'Star' (High performance, High potential)","This last quarter, Blake has been contributing greatly to the company. He has shown great competency and skill along with aspirations which show a drive to grow within the ranks. The only feedback that has been received has been positive and there are no reasons as to why Blake should not be in the running for the next promotion. Some strategies that Blake can use going forward are taking more initiative on individual projects.",FALSE,FALSE,8,431,4,2,2,train
706,Blake Rodriquez,"Category 9: 'Star' (High performance, High potential)","Blake Rodriguez has performed outstandingly this quarter. His performance has improved drastically from last quarter, and weve taken notice. Based off his high performance, we believe Blake has really high potential. We look forward to seeing such continued efforts from him.",FALSE,FALSE,8,275,4,2,2,train
708,Blake Rodriquez,"Category 9: 'Star' (High performance, High potential)",Blake Rodriquez has shown outstanding growth since starting at the company. His willingness to take on any task and learn to do it to the best of his ability has truly made him a standout colleague. Blake's winning attitude in the work place is matched only by his ever growing potential. He is ver cooperative and pleasant to work with.,FALSE,FALSE,8,337,4,2,2,train
705,Emilie Carroll,"Category 9: 'Star' (High performance, High potential)","I don't know where to start with Emilie Carroll; I would write a more glowing review but fear she will take over my job. I only jest because I love to have her as a colleague. Her work ethic is impeccable, he drive to improve this company unparalleled, and her personality infectious. I believe she could become CEO one day.",FALSE,FALSE,8,324,4,2,2,train
700,Niko Oliver,"Category 9: 'Star' (High performance, High potential)","Niko Oliver is by far the absolute best employee I have ever had the pleasure to work with. He is extremely caring and genuine, with the future of the company always on his mind. He is found countless solutions to previous problems we have had within the company. Further, he has brought in the most revenue than any employee ever. He is always looking to find new ways to build corporate moral.",FALSE,FALSE,8,395,5,2,2,train
698,Niko Oliver,"Category 9: 'Star' (High performance, High potential)",Niko Oliver is a great employee. His work is always above and beyond. He works very hard and works well with the team. He is eager to take on new tasks and completes them in a timely manner. He ensures his work is quality and seeks feedback from the team.,FALSE,FALSE,8,255,5,2,2,train
697,Niko Oliver,"Category 9: 'Star' (High performance, High potential)","Niko Oliver is a high performing employee.  He works hard at his job and is always present to take on new tasks. His best quality, he listens and engages with other co-workers. He also takes time to speak to his manager on how to improve his work and ask for guidance when he is unsure of himself. If he continues to build in these areas I think Niko will be a very valuable employee.",FALSE,FALSE,8,384,5,2,2,train
695,Madison Cleveland,"Category 9: 'Star' (High performance, High potential)",I can not say enough good things about Madison. She has great potential in her position and I see a bright future for her here at the company. She always completes every task efficiently and within a timely manner. I am glad to say that she is a shining example of an employee that we wish to have.,FALSE,FALSE,8,298,4,2,2,train
694,Madison Cleveland,"Category 9: 'Star' (High performance, High potential)",Madison showed significant improvement in the last 6 months. Madison shows the ability to grow and I can see her doing very well in her future. She is an important asset to our team and we appreciate having her. We cannot wait to see what she achieves next.,FALSE,FALSE,8,257,4,2,2,train
693,Madison Cleveland,"Category 9: 'Star' (High performance, High potential)","Madison Cleveland is hands-down the best colleague I have ever worked with. Her work is extraordinary, timely, and of high praise. I enjoy working on projects with her because she always brings her all. She will excel anywhere she is put and always gives her all. She has the potential to hit even higher goals with our company as well.",FALSE,FALSE,8,336,5,2,2,train
691,Madison Cleveland,"Category 9: 'Star' (High performance, High potential)","Madison is an absolutely astounding employee. She finishes all of her work early and consistently exceeds expectations. Furthermore, she always learns from her mistakes (which are few) and proactively improves herself. She works very well with others and always seeks feedback. She is a wonderful worker who will only get better with time.",FALSE,FALSE,8,339,5,2,2,train
690,Graysen Sellers,"Category 9: 'Star' (High performance, High potential)",I highly recommend watching any programs that Graysen Sellers is in!  He's such an excellent actor and he brings feeling and meaning to the scenes he is in! He is incredibly gifted and has the ability to continue to go further in his endeavors.  He has a way to make you think hard on the roles that he plays and the meaning behind them.  He is one of the greatest actors of all times!,FALSE,FALSE,8,385,5,2,2,train
689,Graysen Sellers,"Category 9: 'Star' (High performance, High potential)","Graysen is nothing less than an exemplary employee. He is a consistent top performer in all areas. He frequently goes above and beyond the basic requirements of his job. He has also proven adept at learning and improving in all things he takes on. No doubt, he is an excellent candidate for a leadership position.",FALSE,FALSE,8,313,5,2,2,train
699,Niko Oliver,"Category 9: 'Star' (High performance, High potential)",Niko Oliver is simply amazing! His stunning and captivating performances outshines the rest!  He brings feeling and thought provoking scenes to life with his incredible gifts! I highly recommend watching Niko as he really brings emotion to the forefront!,FALSE,FALSE,8,254,4,2,2,train
10040,Alonso Gibson,"Category 9: 'Star' (High performance, High potential)","Alonso has been an outstanding team member and continues to exceed his peers. Alonso is a very strong communicator and is able to make connections with almost anyone. As an onboarding buddy to a new team member this quarter, Alonso was able to onboard the member twice as fast as average. Alonso has continued to perform standard deviations above his peers and is ready for increased responsibility.",FALSE,FALSE,8,399,4,2,2,train
10165,Margaret Gallagher,"Category 9: 'Star' (High performance, High potential)","There are very few areas that Margaret needs to improve in. She was quick with filing all reports, along with putting in time and effort for all her work. She went above and beyond this quarter for the company. With more time that passes she will continue to highten her potential.",FALSE,TRUE,8,281,4,2,2,train
10043,Alonso Gibson,"Category 9: 'Star' (High performance, High potential)",Alonso Gibson is an awesome performer. He has done done a tremendous job last month. He was able to successfully meet his targets and with 100 percent accuracy. He is totally dedicated to his work and is one of the best person on the job.,FALSE,FALSE,8,238,4,2,2,train
10226,Thaddeus Burgess,"Category 9: 'Star' (High performance, High potential)",Thaddeus Burgess is a constant force within the team. The work completed is always to a great standard and continues to impress. We have a task force that is grateful to him for this. We have a duty to help him continue to develop.,TRUE,TRUE,8,231,4,2,2,train
10205,Bailey Hunt,"Category 9: 'Star' (High performance, High potential)","No one performs like Bailey. I believe she will be VP before too long, ready to go for the CEO. She accepts every project and completes it beautifully. I recommend an immediate raise.",FALSE,FALSE,8,183,4,2,2,train
10203,Bailey Hunt,"Category 9: 'Star' (High performance, High potential)",Bailey Hunt is one of a kind. He has surpassed all expectations within his team and is a credit to his work. There has never been a low point and he continues to excel. We expect him to continue his achievements in the future.,FALSE,FALSE,8,226,4,2,2,train
10201,Bailey Hunt,"Category 9: 'Star' (High performance, High potential)",Bailey is an excellent employee. She performs well in all the responsibilities of her position. She can be counted on to meet expectations. Bailey shows great potential for future advancement within the company.,FALSE,TRUE,8,211,4,2,2,train
10188,Noah Riley,"Category 9: 'Star' (High performance, High potential)",I cannot believe how far Noah has gone. I certainly had underestimated his path when he first came on board - I had him picked as a decent performer but WOW! What performance and growth we have seen out of him. Our numbers would not be where they are today if it weren't for him. He will be a great success in this role for years to come.,TRUE,TRUE,8,338,5,2,2,train
10176,Aniya Sullivan,"Category 9: 'Star' (High performance, High potential)",Aniya Sullivan is a force to be reckoned with. Her approach to finishing tasks is of full concentration. She is a great team asset. She should find the time to nurture her future.,FALSE,TRUE,8,179,4,2,2,train
688,Graysen Sellers,"Category 9: 'Star' (High performance, High potential)","I'm always impressed by every assignment that I review from Graysen. His work is perfection - he thinks intuitively about what a client might want to see and he approaches each research assignment with such competence that I never question whether he's found every possible counterargument. He has been extremely gracious about taking on additional mentorship roles this summer, overseeing the work of five summer interns. I think that Graysen's work ethic and leadership abilities will take him very far in our department.",FALSE,FALSE,8,523,4,2,2,train
10164,Margaret Gallagher,"Category 9: 'Star' (High performance, High potential)",Margaret Gallagher is a person with much to offer. She exceeds expectation at all times. We are proud to have her as part of the team and continue to excel. Margaret has shown top class in all her tasks.,FALSE,FALSE,8,203,4,2,2,train
10163,Margaret Gallagher,"Category 9: 'Star' (High performance, High potential)","Margaret has shown improvement from her already-high numbers last quarter. She is a sales powerhouse! Even though she's been here less than a year, she's been doing great and has proved herself to be a fast learner and hard worker. I am excited to see what the future holds as she learns even more.",FALSE,FALSE,8,298,4,2,2,train
10162,Nicole Barnes,"Category 9: 'Star' (High performance, High potential)","Nicole has been exemplary. Her automated solution to create the weekly status reports, store it in the on-prem cloud network and trigger an email to stakeholders has saved more than 30000 USD per quarter for our team. I suggest she work on her web programming skills as well, because with her I/O skills combined, she'd be unstoppable. I have recommended her for ""Star of the Month"" award.",TRUE,TRUE,8,389,4,2,2,train
10124,Gunnar Herrera,"Category 9: 'Star' (High performance, High potential)","Gunnar Herrera has a perfect school performance,  a collaborative man and above all responsible with his studies.  his grades have been outstanding since the colleague began,  he will receive a diploma for your academic for your ability and speed to understand everything related to the law",FALSE,FALSE,8,290,2,2,2,train
10123,Gunnar Herrera,"Category 9: 'Star' (High performance, High potential)","Gunner is one of our best team members. Very high performance rates and great potential. He normally ranks very high on the performance scale and also has a very positive attitude and outlook on his work and abilities. He knows his strengths and uses them to his advantage. I think we should keep Gunner on our team, as he may eventually turn into management material.",FALSE,FALSE,8,368,5,2,2,train
10120,Gunnar Herrera,"Category 9: 'Star' (High performance, High potential)",Gunnar is a high performing individual who contributes meaningful and well thought out work. He continues to provide excellent team oriented work. He is an invaluable asset. Gunnar is an excellent worker who continues to prove himself within the company. He shows much promise and high potential.,FALSE,FALSE,8,296,5,2,2,train
10105,Toby Harvey,"Category 9: 'Star' (High performance, High potential)","Toby Harvey strives to be the top of his class. He is the first person to show up and the last person to leave. He has maintained a perfect score throughout the semester on all of his assignments. There is no doubt, this guy has a bright future.",TRUE,TRUE,8,245,4,2,2,train
10082,Celine Clayton,"Category 9: 'Star' (High performance, High potential)",Celine excels at every task she is given. Her metrics remain in the top 5% of the whole company. We receive regular positive feedback from her customers. We appreciate the weekly goodies she bakes and brings in. She is a true asset.,FALSE,FALSE,8,232,5,2,2,train
10081,Celine Clayton,"Category 9: 'Star' (High performance, High potential)","Celine Your capacity for analysis and power of conviction is impressive. The writing of your documents is impeccable, clear and precise. Your responsibility in the entrusted activities is worthy of recognition. The creativity put into each of your work is very relevant.",FALSE,FALSE,8,270,4,2,2,train
10080,Celine Clayton,"Category 9: 'Star' (High performance, High potential)","Celine Clayton is an absolute joy to work with and be around. She has a can do attitude and everybody seems to enjoy her presence. On top of this, she performs at a higher level than anyone else in the office, and can out compete anyone. Celine has an extremely bright future here and will surely rise up in the ranks fast.",FALSE,FALSE,8,323,4,2,2,train
10079,Celine Clayton,"Category 9: 'Star' (High performance, High potential)",Celine is one of the beat employees we have to date. She comes in with a positive attitude and that filters through into her work. Any time we have an issue she is quick to accept the criticism and improve in that particular area. She stays after hours to ensure everything for the day is complete and we know she has a bright future ahead of her.,FALSE,TRUE,8,347,4,2,2,train
10067,Rachel Turner,"Category 9: 'Star' (High performance, High potential)",Rachel Turner has given us a stellar performance. We are very confident in her abilities. She has exceeded our expectations. The chances of her continuing her great performance is possible.,TRUE,TRUE,8,189,4,2,2,train
10042,Alonso Gibson,"Category 9: 'Star' (High performance, High potential)","Alonso has stood out since the beginning of his employment. He excels in every project, and certainly exceeds the expectations of upper management. His work ethics is ideal for our office, and other employees have learned to follow his example. I see a successful future for him in our company.",FALSE,FALSE,8,294,4,2,2,train
687,Graysen Sellers,"Category 9: 'Star' (High performance, High potential)","Graysen Sellers is phenomenal. Whatever you bring to him, he gets it done and he gets it done well. If you give him a vague problem, he thinks outside the box and comes back with an ingenious solution. The sky is the limit for this young man within our organization!",FALSE,FALSE,8,266,4,2,2,train
665,Jamie Chandler,"Category 9: 'Star' (High performance, High potential)",Jamie is an absolutely astounding worker. She consistently produces work that far exceeds our expectations and I do not have enough good things to say about her. She works very well with teammates and independently. Further more she has proven her self capable of rapidly improving her self wherever possible. She is an amazing worker and will only improve with more experience.,FALSE,FALSE,8,378,5,2,2,train
685,Frederick Rogers,"Category 9: 'Star' (High performance, High potential)","Frederick is an absolute role model in the work force. He consistently produces extremely high quality work that far exceeds the expectations of our organization. He seldom makes mistakes and always learns from them if he does. Additionally he is an extremely diligent learner and constantly seeks to learn and improve him self. Not only does he produce amazing work, but he has the potential to become even better as he gains more experience.",FALSE,FALSE,8,443,5,2,2,train
650,Madison Cleveland,"Category 9: 'Star' (High performance, High potential)","Madison is someone that I've come to rely on so heavily that I can't imagine working on a team without her. She is my number one employee in terms of sales and revenue. She is aggressive about getting new clients and she maintains one of the best client portfolios I've seen in all of my years of working. She is incredibly dedicated to closing every sale and is an expert negotiator. I believe she has a lot of room to grow at our company because she's so fearless about learning from her mistakes and correcting them - and moreover, she's so ambitious that she really wants to move up.",FALSE,FALSE,8,587,5,2,2,train
649,Graysen Sellers,"Category 9: 'Star' (High performance, High potential)","Graysen is a stellar co-worker. He is constantly trying to improve himself and is always looking for feedback. He is very proactive and tries to learn something new every day. This would probably explain why his work is always so high quality. He consistently produces very high quality work, is very detail orientated, and works well with everyone. All in all a very strong worker who will only improve with time.",FALSE,FALSE,8,414,6,2,2,train
648,Graysen Sellers,"Category 9: 'Star' (High performance, High potential)","I'm blown away by Graysen's willingness to proactively jump in and seek new challenges at work. More than once, he's pitched in for colleagues who would have been unable to meet their deadlines if not for his assistance. More than once, he's pitched in to wrap up a particularly difficult client or project. His work product is flawless and I've never spotted an error. I believe that Graysen can be a significant performer at our company moving forward, with more room to grow.",FALSE,FALSE,8,478,5,2,2,train
647,Graysen Sellers,"Category 9: 'Star' (High performance, High potential)","Graysen Sellers, how much there is to say of his diligence. His work a culmination natural talents and hard work of decades. This company wouldn't be where it is today if not for him. Graysen faced many trials and tribulations along the way but never folded under the distress. An example for us surely to all strive to be.",FALSE,FALSE,8,323,5,2,2,train
645,Madison Cleveland,"Category 9: 'Star' (High performance, High potential)",Madison has proven himself to be a dedicated and loyal member of the team and of the company. He has outstanding technical skills and is always ready to help train and mentor more junior associates. Madison is reliable and dependable and can always be counted on the deliver excellent work. He is a great team player and it is a pleasure to have him on the team.,FALSE,FALSE,8,362,4,2,2,train
644,Madison Cleveland,"Category 9: 'Star' (High performance, High potential)",Madison's work is of the highest quality. He consistently turns in work on time. Madison should seek more challenging projects to gain more exposure and experience in the organization. He has the ability to succeed at a higher level.,FALSE,FALSE,8,233,4,2,2,train
643,Graysen Sellers,"Category 9: 'Star' (High performance, High potential)",Graysen Sellers investigative skills has provided a key resource for a team focused on solving glitches. His ability to quickly assess a problem and identify potential solutions is key to his excellent performance.,FALSE,FALSE,8,214,2,2,2,train
642,Graysen Sellers,"Category 9: 'Star' (High performance, High potential)","Graysen sellers is the best person in the whole team. he is the star performer .
And his performance and potential are too high . he always supports his team by giving his best .",FALSE,FALSE,8,178,4,2,2,train
641,Graysen Sellers,"Category 9: 'Star' (High performance, High potential)","Graysen is an exemplary employee and we should do our best to retain him. He is proactive, diligent, a natural leader, and an effective communicator. His numbers from the past quarter really speak for themselves. But looking past the metrics, his attitude and demeanor suggest that he wants to be here and do well. We should do everything in our power to ensure that he has everything he needs to succeed.",FALSE,TRUE,8,405,5,2,2,train
652,Madison Cleveland,"Category 9: 'Star' (High performance, High potential)",Madison is an outstanding employee. She consistently creates the highest quality work possible that always exceeds expectations. She rarely makes mistakes and when she does she is very open to criticism and feedback from others. I have never seen her make the same mistake twice and she has the potential to vastly improve herself as she gains more experience.,FALSE,FALSE,8,360,4,2,2,train
640,Theodor Peters,"Category 9: 'Star' (High performance, High potential)","Theodor exhibits exceptional work ethic, and is able to complete tasks independently. His work product is consistently accurate and on time. He should accept more challenging work engagements when offered. Theodor is an asset to the organization and has the ability to excel further.",FALSE,FALSE,8,283,4,2,2,train
